ID,Label_idx,Cellline,in_trainset,Label,Nucleoplasm,Nuclear Membrane,Nucleoli,Nucleoli Fibrillar Center,Nuclear Speckles,Nuclear Bodies,Endoplasmic Reticulum,Golgi Apparatus,Intermediate Filaments,Actin Filaments,Microtubules,Mitotic Spindle,Centrosome,Plasma Membrane,Mitochondria,Aggresome,Cytosol,Vesicles,Negative,ImageWidth,Cell Counts,idx,fold
20_G12_2,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,11,11,0
1431_B8_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
1431_B8_4,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
1494_G2_3,Nucleoplasm,RH-30,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
1432_D9_3,Nucleoplasm,PC-3,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
1432_D9_4,Nucleoplasm,PC-3,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
968_C2_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
968_C2_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
954_B4_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,12,12,0
954_B4_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,12,12,0
956_B4_1,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,5,9,0
956_B4_2,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,8,0
990_D5_1,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
990_D5_2,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
1165_B7_4,Vesicles,RH-30,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,9,9,0
1165_B7_7,Vesicles,RH-30,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,13,13,0
1189_A2_1,Endoplasmic reticulum,U-2 OS,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
1189_A2_2,Endoplasmic reticulum,U-2 OS,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
1219_A2_1,Endoplasmic reticulum,SH-SY5Y,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,24,24,0
1219_A2_2,Endoplasmic reticulum,SH-SY5Y,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,23,23,0
1272_H1_2,Endoplasmic reticulum,HEK 293,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,23,23,0
942_H7_2,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,13,13,0
942_H7_3,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,13,13,0
955_H7_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
955_H7_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
972_H7_1,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
972_H7_2,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
1787_E5_16,Nucleoplasm,RPTEC TERT1,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,13,13,0
1787_E5_2,Nucleoplasm,RPTEC TERT1,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,22,22,0
968_C7_3,Endoplasmic reticulum,U-2 OS,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
968_C7_4,Endoplasmic reticulum,U-2 OS,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
973_F3_1,Endoplasmic reticulum,A-431,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
973_F3_2,Endoplasmic reticulum,A-431,FALSE,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2048,16,16,0
1203_D1_5,Vesicles,PC-3,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
1203_D1_6,Vesicles,PC-3,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
996_H3_10,Vesicles,U-2 OS,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,12,12,0
996_H3_2,Vesicles,U-2 OS,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,14,14,0
1019_E1_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,7,7,0
1019_E1_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,10,10,0
1021_E1_1,Nucleoplasm,PC-3,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,16,16,0
1021_E1_3,Nucleoplasm,PC-3,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,16,16,0
1165_C7_1,Nucleoplasm,RH-30,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,15,15,0
1165_C7_2,Nucleoplasm,RH-30,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,15,15,0
1671_A2_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,10,10,0
1671_A2_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,9,9,0
990_G5_1,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,13,13,0
990_G5_2,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
954_D5_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
954_D5_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
956_D5_2,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
956_D5_3,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
942_F12_2,Plasma membrane,U-251 MG,FALSE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,15,15,0
955_F12_2,Plasma membrane,U-2 OS,FALSE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,13,13,0
955_F12_4,Plasma membrane,U-2 OS,FALSE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2048,11,11,0
1479_C8_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,9,9,0
1479_C8_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,6,6,0
942_H6_1,Cytosol,U-251 MG,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,13,13,0
942_H6_2,Cytosol,U-251 MG,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,10,10,0
63_A9_1,Golgi apparatus,A-431,FALSE,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1728,9,9,0
63_A9_2,Golgi apparatus,A-431,FALSE,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1728,11,11,0
1001_G2_1,Golgi apparatus,U-2 OS,FALSE,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
1001_G2_2,Golgi apparatus,U-2 OS,FALSE,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
990_H4_1,Golgi apparatus,A549,FALSE,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
990_H4_2,Golgi apparatus,A549,FALSE,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
992_G2_1,Golgi apparatus,U-251 MG,FALSE,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2048,13,13,0
992_G2_2,Golgi apparatus,U-251 MG,FALSE,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2048,15,15,0
942_H8_1,No staining,U-251 MG,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,9,9,0
942_H8_2,No staining,U-251 MG,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,13,13,0
955_H8_3,Vesicles,U-2 OS,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
955_H8_4,Vesicles,U-2 OS,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,13,13,0
972_H8_1,Vesicles,A-431,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,13,13,0
972_H8_2,Vesicles,A-431,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,9,9,0
993_B7_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,6,6,0
993_B7_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,12,12,0
1037_E10_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,14,14,0
1037_E10_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,10,10,0
1039_E10_1,Centrosome,HEK 293,FALSE,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2048,14,14,0
1039_E10_4,Centrosome,HEK 293,FALSE,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2048,25,25,0
995_F10_3,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,16,16,0
995_F10_4,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,18,18,0
1029_B10_4,Cytosol,A-431,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,6,6,0
1029_B10_5,Cytosol,A-431,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
995_B10_3,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,17,17,0
995_B10_4,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,17,17,0
1176_F10_1,Nucleoplasm,RH-30,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
1176_F10_2,Nucleoplasm,RH-30,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
980_B6_1,Vesicles,U-2 OS,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,18,18,0
980_B6_3,Vesicles,U-2 OS,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,20,20,0
10_G3_1,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,7,7,0
10_G3_2,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,6,6,0
11_G3_1,Cytosol,A-431,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,6,6,0
11_G3_2,Cytosol,A-431,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,9,9,0
15_G3_1,Cytosol,U-251 MG,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,4,4,0
15_G3_2,Cytosol,U-251 MG,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,7,7,0
1015_G9_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,12,12,0
1015_G9_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,12,12,0
1044_G12_1,Nucleoplasm,HeLa,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,13,13,0
1044_G12_2,Nucleoplasm,HeLa,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,16,16,0
954_G5_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,11,11,0
954_G5_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,11,11,0
1432_G8_3,Nuclear bodies,PC-3,FALSE,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
1432_G8_4,Nuclear bodies,PC-3,FALSE,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
954_H5_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,13,13,0
954_H5_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,10,10,0
956_H5_2,Nuclear bodies,A-431,FALSE,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
956_H5_3,Nuclear bodies,A-431,FALSE,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
79_D10_1,Cytosol,U-251 MG,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,6,6,0
79_D10_2,Cytosol,U-251 MG,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,11,11,0
81_D10_3,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,16,16,0
81_D10_4,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,14,14,0
1001_A7_2,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,12,12,0
1001_A7_4,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2048,9,9,0
973_B7_1,No staining,A-431,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,10,10,0
973_B7_2,No staining,A-431,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,11,11,0
992_A7_1,No staining,U-251 MG,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,20,20,0
992_A7_2,No staining,U-251 MG,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,26,26,0
1001_C7_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
973_C7_1,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
973_C7_2,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
992_C7_1,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
992_C7_2,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,23,23,0
968_H2_1,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,7,7,0
968_H2_2,No staining,U-2 OS,FALSE,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2048,12,12,0
990_E6_1,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
990_E6_2,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
1113_D2_2,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
1113_D2_5,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
992_E3_1,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,20,20,0
992_E3_2,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
1198_D4_1,Nucleoplasm,PC-3,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,13,13,0
1198_D4_2,Nucleoplasm,PC-3,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,19,19,0
1201_D4_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
1201_D4_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
1248_A3_4,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
1248_A3_6,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
942_A10_1,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
942_A10_2,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
955_A10_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
955_A10_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
968_F7_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
968_F7_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
1791_D3_1,Focal adhesion sites,hTCEpi,FALSE,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2048,9,9,0
1791_D3_6,Focal adhesion sites,hTCEpi,FALSE,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2048,5,5,0
968_E7_3,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
968_E7_6,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
973_D3_1,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,12,12,0
973_D3_2,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,10,10,0
1047_H2_2,Nucleoplasm,HeLa,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
1047_H2_3,Nucleoplasm,HeLa,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,4,4,0
1048_H2_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
1048_H2_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,15,15,0
1432_C8_5,Nucleoli,PC-3,FALSE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,16,16,0
1432_C8_6,Nucleoli,PC-3,FALSE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
968_F6_3,Nucleoli,U-2 OS,FALSE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
968_F6_4,Nucleoli,U-2 OS,FALSE,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
68_F1_1,Cytosol,U-251 MG,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,12,12,0
68_F1_2,Cytosol,U-251 MG,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,12,12,0
69_F1_1,Cytosol,A-431,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,18,18,0
69_F1_2,Cytosol,A-431,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,25,25,0
91_F1_1,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,9,9,0
91_F1_2,Cytosol,U-2 OS,FALSE,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1728,11,11,0
968_G5_3,Vesicles,U-2 OS,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,15,15,0
968_G5_4,Vesicles,U-2 OS,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
973_C4_1,Vesicles,A-431,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,10,10,0
973_C4_2,Vesicles,A-431,FALSE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2048,12,12,0
954_B5_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,8,8,0
954_B5_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
956_B5_1,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
956_B5_2,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
71_C5_1,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,10,10,0
71_C5_2,Nucleoplasm,U-251 MG,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,13,13,0
72_C5_1,Plasma membrane,A-431,FALSE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1728,9,9,0
72_C5_2,Plasma membrane,A-431,FALSE,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1728,8,8,0
1262_G1_1,Nucleoplasm,SK-MEL-30,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,19,19,0
1262_G1_2,Nucleoplasm,SK-MEL-30,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,13,13,0
983_C2_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,13,13,0
983_C2_3,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,16,16,0
991_C2_1,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
991_C2_2,Nucleoplasm,A549,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,7,7,0
972_C12_1,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,6,6,0
972_C12_2,Nucleoplasm,A-431,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,9,9,0
1001_A5_1,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,14,14,0
1001_A5_2,Nucleoplasm,U-2 OS,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,11,11,0
